case,subcase_id,subcase,method,GP_method,RMISE,coverage,CI_width,rmw2,rmw2_emp,n_expected,n_read,fit_fail,pred_fail,CI_fail,OOM,Timeout,unknown_missing,mean_time_total,mean_time_fit,max_time_fit,oracle_RMISE,rel_RMISE,rel_rmw2_emp_bound
2re,1,"d=50, n_i=2",Oracle-GP,Individual,1.340797511293931,0.9271,1.080657131345315,NA,0.43194128507626256,2,2,0,0,0,0,0,0,0.026366666666666663,1.666666666666483e-5,1.6666666666672234e-5,1.340797511293931,1,NA
2re,1,"d=50, n_i=2",PACE-AIC-GCV,FPC,10.883758799964637,0.4668,1.7959459036269925,1.1076187897483458,0.43194128507626256,2,2,0,0,0,0,0,0,0.061483333333333334,0.008133333333333333,0.008183333333333343,1.340797511293931,8.117376940431006,2.5642809058013225
2re,1,"d=50, n_i=2",PACE-AIC-default,FPC,10.481905923979188,0.8866,7.903855607585367,2.0649681416753563,0.43194128507626256,2,2,0,0,0,0,0,0,0.06919166666666668,0.0050916666666666645,0.005150000000000003,1.340797511293931,7.817665110269834,4.780668607101935
2re,1,"d=50, n_i=2",PACE-BIC-GCV,FPC,10.883758799964637,0.4668,1.7959459036269925,1.1076187897483458,0.43194128507626256,2,2,0,0,0,0,0,0,0.060300000000000006,0.008816666666666674,0.009450000000000004,1.340797511293931,8.117376940431006,2.5642809058013225
2re,1,"d=50, n_i=2",PACE-BIC-default,FPC,10.481905923979188,0.8866,7.903855607585367,2.0649681416753563,0.43194128507626256,2,2,0,0,0,0,0,0,0.06922500000000001,0.005116666666666665,0.005200000000000005,1.340797511293931,7.817665110269834,4.780668607101935
2re,1,"d=50, n_i=2",PACE-FVE95-GCV,FPC,8.669826692291757,0.4807,2.50700336016938,1.143971557345392,0.43194128507626256,2,2,0,0,0,0,0,0,0.06996666666666665,0.007774999999999999,0.007816666666666671,1.340797511293931,6.466171527962471,2.6484422695168277
2re,1,"d=50, n_i=2",PACE-FVE95-default,FPC,10.424186642629344,0.815,6.330124627331885,1.9958288986187676,0.43194128507626256,2,2,0,0,0,0,0,0,0.07555833333333334,0.004383333333333331,0.004433333333333333,1.340797511293931,7.774616640337829,4.620602307710384
2re,1,"d=50, n_i=2",PACE-FVE99-GCV,FPC,10.86493308609508,0.5285,2.609789475969288,1.1137121460783366,0.43194128507626256,2,2,0,0,0,0,0,0,0.07435,0.007358333333333341,0.0078,1.340797511293931,8.103336256650657,2.578387814634811
2re,1,"d=50, n_i=2",PACE-FVE99-default,FPC,10.481016531781075,0.8953,8.438303156424045,2.0828442773860414,0.43194128507626256,2,2,0,0,0,0,0,0,0.08020833333333333,0.004608333333333325,0.0047666666666666595,1.340797511293931,7.817001779535237,4.822054175762104
2re,1,"d=50, n_i=2",PACE-Oracle-GCV,FPC,10.86493308609508,0.5285,2.609789475969288,1.1137121460783366,0.43194128507626256,2,2,0,0,0,0,0,0,0.05595,0.009333333333333327,0.00978333333333333,1.340797511293931,8.103336256650657,2.578387814634811
2re,1,"d=50, n_i=2",PACE-Oracle-default,FPC,10.481016531781075,0.8953,8.438303156424045,2.0828442773860414,0.43194128507626256,2,2,0,0,0,0,0,0,0.0808,0.007508333333333339,0.008266666666666674,1.340797511293931,7.817001779535237,4.822054175762104
2re,1,"d=50, n_i=2",bayesFPCA-Oracle,FPC,3.136025448446087,0.8185,2.6551984117557867,0.7905402207173852,0.43194128507626256,2,2,0,0,0,0,0,0,0.18662500000000004,0.14105833333333334,0.16265000000000002,1.340797511293931,2.338925469379548,1.83020296515025
2re,1,"d=50, n_i=2",bayesFPCA-PVE95-L15,FPC,5.7935408288865915,0.6865,4.141914188999614,1.6822130038568148,0.43194128507626256,2,2,0,0,0,0,0,0,7.784466666666667,7.730025,8.0027,1.340797511293931,4.32096627573209,3.894540906317411
2re,1,"d=50, n_i=2",bayesFPCA-PVE99-L15,FPC,5.7935408288865915,0.6865,4.141914188999614,1.6822130038568148,0.43194128507626256,2,2,0,0,0,0,0,0,7.7412833333333335,7.6874166666666675,8.039083333333334,1.340797511293931,4.32096627573209,3.894540906317411
2re,2,"d=50, n_i=10",AdaStruMM,FPC,0.1920347853083755,0.9562999999999999,0.22753526442604147,0.298152410491831,0.5335117405973488,2,2,0,0,0,0,0,0,0.4949583333333333,0.018991666666666667,0.019950000000000002,0.1605113523662026,1.196393790703682,0.5588488271279716
2re,2,"d=50, n_i=10",Di-95,Empirical,2.2749096343646418,0,0,0.8330998399768568,0.5335117405973488,2,2,0,0,0,0,0,0,0.10805000000000001,0.06483333333333333,0.06491666666666666,0.1605113523662026,14.172889336665067,1.5615398436107006
2re,2,"d=50, n_i=10",Di-99,Empirical,1.925018650495441,0,0,0.7537976369380216,0.5335117405973488,2,2,0,0,0,0,0,0,0.10674999999999998,0.06479166666666666,0.06485,0.1605113523662026,11.993037390299719,1.4128979356556026
2re,2,"d=50, n_i=10",Di-Oracle,Empirical,2.2181623653339377,0,0,0.7903127242123961,0.5335117405973488,2,2,0,0,0,0,0,0,0.10897499999999999,0.06454166666666666,0.065,0.1605113523662026,13.819348803898034,1.481340829214965
2re,2,"d=50, n_i=10",FACE-95,FPC,1.7136805121182976,0.9158,1.693194798567617,0.830708427332234,0.5335117405973488,2,2,0,0,0,0,0,0,0.07481666666666667,0.016625,0.017049999999999996,0.1605113523662026,10.67638199327222,1.5570574443256442
2re,2,"d=50, n_i=10",FACE-99,FPC,1.7136805121182976,0.9158,1.693194798567617,0.8272267413875428,0.5335117405973488,2,2,0,0,0,0,0,0,0.07635833333333333,0.017624999999999988,0.017716666666666648,0.1605113523662026,10.67638199327222,1.5505314662079126
2re,2,"d=50, n_i=10",Goldsmith-95,Empirical,2.430568131990345,0.8785000000000001,1.8226333060671618,0.9487539505739151,0.5335117405973488,2,2,0,0,0,0,0,0,2.779041666666667,2.741825,2.74595,0.1605113523662026,15.14265562005275,1.778318785471597
2re,2,"d=50, n_i=10",Goldsmith-99,Empirical,2.118368498820669,0.9673,2.0515468302308073,0.8727492477487911,0.5335117405973488,2,2,0,0,0,0,0,0,2.6663500000000004,2.628658333333333,2.74195,0.1605113523662026,13.197624140550912,1.6358576228737036
2re,2,"d=50, n_i=10",HGAM-GS,Empirical,1.234841679018791,0.9648,0.9343932576705274,0.6438583364248331,0.5335117405973488,2,2,0,0,0,0,0,0,0.07304166666666666,0.027233333333333325,0.030516666666666657,0.1605113523662026,7.693173478481017,1.2068306794972015
2re,2,"d=50, n_i=10",Local-GAM,Empirical,2.0339420018659182,0.7159,0.5541377573761641,0.8074159731851893,0.5335117405973488,2,2,0,0,0,0,0,0,0.06411666666666668,0.01568333333333333,0.016016666666666672,0.1605113523662026,12.671639556219867,1.5133986972454672
2re,2,"d=50, n_i=10",Oracle-GP,Individual,0.1605113523662026,0.9412,0.18533596354563925,NA,0.5335117405973488,2,2,0,0,0,0,0,0,0.042033333333333325,3.333333333332966e-5,3.333333333332966e-5,0.1605113523662026,1,NA
2re,2,"d=50, n_i=10",PACE-AIC-GCV,FPC,2.0208730002563664,0.8085,1.655304714896373,0.8683195150126916,0.5335117405973488,2,2,0,0,0,0,0,0,0.2257166666666667,0.15698333333333334,0.15935,0.1605113523662026,12.59021851392664,1.6275546514505448
2re,2,"d=50, n_i=10",PACE-AIC-default,FPC,2.01691113515035,0.8099000000000001,1.5674083024056789,0.8665295473607763,0.5335117405973488,2,2,0,0,0,0,0,0,0.09620833333333334,0.034283333333333325,0.0343,0.1605113523662026,12.565535741975546,1.6241995844188217
2re,2,"d=50, n_i=10",PACE-BIC-GCV,FPC,2.0208730002563664,0.8085,1.655304714896373,0.8683195150126916,0.5335117405973488,2,2,0,0,0,0,0,0,0.221225,0.15431666666666666,0.155,0.1605113523662026,12.59021851392664,1.6275546514505448
2re,2,"d=50, n_i=10",PACE-BIC-default,FPC,2.01691113515035,0.8099000000000001,1.5674083024056789,0.8665295473607763,0.5335117405973488,2,2,0,0,0,0,0,0,0.08644166666666667,0.03104166666666667,0.034249999999999996,0.1605113523662026,12.565535741975546,1.6241995844188217
2re,2,"d=50, n_i=10",PACE-FVE95-GCV,FPC,2.0674754206152883,0.7419,1.410831863702504,0.8353135442969704,0.5335117405973488,2,2,0,0,0,0,0,0,0.21861666666666668,0.15465833333333334,0.15994999999999998,0.1605113523662026,12.880555737256486,1.5656891512110076
2re,2,"d=50, n_i=10",PACE-FVE95-default,FPC,2.0575039918714975,0.722,1.3447267024196785,0.8337809184777252,0.5335117405973488,2,2,0,0,0,0,0,0,0.092975,0.03419166666666666,0.03428333333333334,0.1605113523662026,12.818432849393444,1.5628164387613637
2re,2,"d=50, n_i=10",PACE-FVE99-GCV,FPC,2.0208730002563664,0.8085,1.655304714896373,0.8683195150126916,0.5335117405973488,2,2,0,0,0,0,0,0,0.20474166666666666,0.14865833333333334,0.1553166666666667,0.1605113523662026,12.59021851392664,1.6275546514505448
2re,2,"d=50, n_i=10",PACE-FVE99-default,FPC,2.01691113515035,0.8099000000000001,1.5674083024056789,0.8665295473607763,0.5335117405973488,2,2,0,0,0,0,0,0,0.09393333333333334,0.03448333333333333,0.034550000000000004,0.1605113523662026,12.565535741975546,1.6241995844188217
2re,2,"d=50, n_i=10",PACE-Oracle-GCV,FPC,2.0208730002563664,0.8085,1.655304714896373,0.8683195150126916,0.5335117405973488,2,2,0,0,0,0,0,0,0.242975,0.16400000000000003,0.16961666666666667,0.1605113523662026,12.59021851392664,1.6275546514505448
2re,2,"d=50, n_i=10",PACE-Oracle-default,FPC,2.01691113515035,0.8099000000000001,1.5674083024056789,0.8665295473607763,0.5335117405973488,2,2,0,0,0,0,0,0,0.116425,0.033575000000000015,0.04108333333333336,0.1605113523662026,12.565535741975546,1.6241995844188217
2re,2,"d=50, n_i=10",bayesFPCA-Oracle,FPC,1.7637618010923406,0.7339,0.8561154983203186,0.4497643728116914,0.5335117405973488,2,2,0,0,0,0,0,0,2.564158333333333,2.505666666666667,4.69725,0.1605113523662026,10.988392877460546,0.8430261952775597
2re,2,"d=50, n_i=10",bayesFPCA-PVE95-L15,FPC,1.5844604219045797,0.5646,0.8336807084869172,0.560480189977924,0.43297217288038986,2,1,0,0,0,0,0.5,0,17.218816666666665,17.1696,17.1696,0.1605113523662026,9.871329339308495,1.2944947160212967
