case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label,reference_type,reference_label
2re,22,Oracle-GP,RMISE,0.7710621826738331,0.7560151891838242,0.7858211073920183,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07646233333333248,1.3833333332968323e-5,0.08736666666666983,3.333333334012423e-5,500,3,"d=500, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,3,Oracle-GP,RMISE,0.344539934935076,0.32544258205766474,0.36263295398208506,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022583000000000027,1.2999999999995756e-5,0.024650000000000696,1.6666666668167332e-5,50,5,"d=50, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,7,Oracle-GP,RMISE,0.33377480509985963,0.3206410235839322,0.3464109915027911,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024650499999999544,1.4499999999346111e-5,0.0406,2.500000000000095e-4,100,5,"d=100, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,11,Oracle-GP,RMISE,0.3594414594740418,0.3463956293258329,0.3720300976555777,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04373316666666657,1.3499999999263916e-5,0.05171666666666776,1.6666666670062114e-5,200,5,"d=200, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,15,Oracle-GP,RMISE,0.34904405572546665,0.3391514411319801,0.35866391741108616,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05551049999999941,1.350000000002183e-5,0.0651833333333343,1.6666666670062114e-5,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,19,Oracle-GP,RMISE,0.35238433327237295,0.3433635533258458,0.36117988166435666,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079588666666667,1.5999999999924817e-5,0.09463333333333139,3.3333333332545106e-5,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,23,Oracle-GP,RMISE,0.35860087607127206,0.3485230197724959,0.3684031505386837,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09009950000000007,1.483333333351311e-5,0.1099333333333334,3.3333333332545106e-5,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,4,Oracle-GP,RMISE,0.1596400815229701,0.1540932273946381,0.16500057129726983,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021462000000000037,1.3333333333306996e-5,0.025166666666666514,1.6666666667219943e-5,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,8,Oracle-GP,RMISE,0.15749029700341075,0.155084821573068,0.15985958031377012,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027370333333332837,1.350000000002183e-5,0.03391666666666424,1.6666666670062114e-5,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,12,Oracle-GP,RMISE,0.1589837103787233,0.15639051596985096,0.16153528050012891,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045316833333333,1.283333333352251e-5,0.0558333333333394,1.6666666670062114e-5,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,16,Oracle-GP,RMISE,0.16115915360881508,0.15895575163450998,0.163332833827517,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05645300000000058,1.399999999936578e-5,0.06260000000000522,3.333333334012423e-5,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,20,Oracle-GP,RMISE,0.15853121204815385,0.1569874579533391,0.16006007757171065,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798415,1.5166666666724875e-5,0.09528333333332739,3.3333333332545106e-5,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,24,Oracle-GP,RMISE,0.15994677157289816,0.15836149016352075,0.16151649422388678,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10242666666666667,2.049999999995696e-5,0.17203333333333334,4.3333333333333e-4,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,1,Oracle-GP,ci_width,1.090938491906973,1.0666299703273374,1.1152470134866084,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023772999999999985,1.3333333333359103e-5,0.02626666666666703,1.6666666668167332e-5,50,2,"d=50, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,5,Oracle-GP,ci_width,1.0818894596298725,1.067169383551476,1.096609535708269,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027609833333332518,1.4000000000426857e-5,0.0335999999999937,1.6666666670062114e-5,100,2,"d=100, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,9,Oracle-GP,ci_width,1.0729888697200076,1.0624848300108851,1.0834929094291301,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04409249999999914,1.2999999999465218e-5,0.051099999999996724,1.6666666670062114e-5,200,2,"d=200, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,13,Oracle-GP,ci_width,1.076897285781373,1.0672420181651638,1.0865525533975822,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06416483333333205,1.5833333334436854e-5,0.08200000000000121,3.333333334012423e-5,300,2,"d=300, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,17,Oracle-GP,ci_width,1.0749927617423853,1.0659304587836744,1.0840550647010962,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08081533333333331,1.549999999914083e-5,0.09501666666666703,3.3333333332545106e-5,400,2,"d=400, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,21,Oracle-GP,ci_width,1.0786062350314283,1.0703230034806386,1.086889466582218,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09819566666666664,1.7666666666589968e-5,0.1274500000000008,3.3333333334439885e-5,500,2,"d=500, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,2,Oracle-GP,ci_width,0.6029442473081418,0.5898795149186283,0.6160089796976552,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02133733333333338,1.2833333333304608e-5,0.0266666666666661,1.6666666667219943e-5,50,3,"d=50, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,6,Oracle-GP,ci_width,0.5973250187248716,0.588081845000604,0.6065681924491393,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028140500000000127,1.3333333333321207e-5,0.03185000000000097,1.6666666670062114e-5,100,3,"d=100, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,10,Oracle-GP,ci_width,0.5946444079997024,0.5883146196215531,0.6009741963778518,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043897166666666786,1.3666666667177198e-5,0.04946666666666412,3.333333334012423e-5,200,3,"d=200, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,14,Oracle-GP,ci_width,0.5948726381832433,0.589794281139711,0.5999509952267756,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05564666666666623,1.3666666666419285e-5,0.061383333333333213,1.6666666670062114e-5,300,3,"d=300, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,18,Oracle-GP,ci_width,0.5957171259698387,0.5912398334279171,0.6001944185117604,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08288133333333318,1.5500000000050325e-5,0.09681666666666994,3.3333333332545106e-5,400,3,"d=400, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,22,Oracle-GP,ci_width,0.5938280279499066,0.5893668859347071,0.5982891699651062,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07646233333333248,1.3833333332968323e-5,0.08736666666666983,3.333333334012423e-5,500,3,"d=500, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,3,Oracle-GP,ci_width,0.3194002958939488,0.31416174411505743,0.3246388476728402,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022583000000000027,1.2999999999995756e-5,0.024650000000000696,1.6666666668167332e-5,50,5,"d=50, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,7,Oracle-GP,ci_width,0.31776503337150075,0.313938872984652,0.3215911937583495,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024650499999999544,1.4499999999346111e-5,0.0406,2.500000000000095e-4,100,5,"d=100, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,11,Oracle-GP,ci_width,0.31971205674467573,0.31701128626872327,0.3224128272206282,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04373316666666657,1.3499999999263916e-5,0.05171666666666776,1.6666666670062114e-5,200,5,"d=200, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,15,Oracle-GP,ci_width,0.32017793118205373,0.31775869001506696,0.3225971723490405,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05551049999999941,1.350000000002183e-5,0.0651833333333343,1.6666666670062114e-5,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,19,Oracle-GP,ci_width,0.3204080012041142,0.31838393067490117,0.3224320717333273,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079588666666667,1.5999999999924817e-5,0.09463333333333139,3.3333333332545106e-5,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,23,Oracle-GP,ci_width,0.3211426242206668,0.31947976313256665,0.32280548530876696,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09009950000000007,1.483333333351311e-5,0.1099333333333334,3.3333333332545106e-5,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,4,Oracle-GP,ci_width,0.18547166429039516,0.18442765559316218,0.18651567298762814,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021462000000000037,1.3333333333306996e-5,0.025166666666666514,1.6666666667219943e-5,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,8,Oracle-GP,ci_width,0.1859214092969387,0.1851941007326755,0.1866487178612019,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027370333333332837,1.350000000002183e-5,0.03391666666666424,1.6666666670062114e-5,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,12,Oracle-GP,ci_width,0.18616970721078052,0.18561792991831239,0.18672148450324866,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045316833333333,1.283333333352251e-5,0.0558333333333394,1.6666666670062114e-5,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,16,Oracle-GP,ci_width,0.18611971648733497,0.18568015607577856,0.18655927689889137,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05645300000000058,1.399999999936578e-5,0.06260000000000522,3.333333334012423e-5,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,20,Oracle-GP,ci_width,0.18605807356419354,0.18565432724290917,0.18646181988547791,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798415,1.5166666666724875e-5,0.09528333333332739,3.3333333332545106e-5,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,24,Oracle-GP,ci_width,0.18589846965275877,0.1855455444308141,0.18625139487470344,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10242666666666667,2.049999999995696e-5,0.17203333333333334,4.3333333333333e-4,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,1,Oracle-GP,coverage,0.951268,0.9469663927357785,0.9555696072642215,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023772999999999985,1.3333333333359103e-5,0.02626666666666703,1.6666666668167332e-5,50,2,"d=50, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,5,Oracle-GP,coverage,0.946812,0.9437084338925855,0.9499155661074145,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027609833333332518,1.4000000000426857e-5,0.0335999999999937,1.6666666670062114e-5,100,2,"d=100, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,9,Oracle-GP,coverage,0.9487410000000001,0.9463171501052541,0.951164849894746,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04409249999999914,1.2999999999465218e-5,0.051099999999996724,1.6666666670062114e-5,200,2,"d=200, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,13,Oracle-GP,coverage,0.9496963333333334,0.9480690432190136,0.9513236234476531,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06416483333333205,1.5833333334436854e-5,0.08200000000000121,3.333333334012423e-5,300,2,"d=300, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,17,Oracle-GP,coverage,0.94935425,0.9478618257190247,0.9508466742809752,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08081533333333331,1.549999999914083e-5,0.09501666666666703,3.3333333332545106e-5,400,2,"d=400, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,21,Oracle-GP,coverage,0.9504568,0.94888585716323115,0.9520277428367688,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09819566666666664,1.7666666666589968e-5,0.1274500000000008,3.3333333334439885e-5,500,2,"d=500, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,2,Oracle-GP,coverage,0.95285,0.9489911468396097,0.9567088531603902,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02133733333333338,1.2833333333304608e-5,0.0266666666666661,1.6666666667219943e-5,50,3,"d=50, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,6,Oracle-GP,coverage,0.949326,0.9463861719929514,0.9522658280070486,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028140500000000127,1.3333333333321207e-5,0.03185000000000097,1.6666666670062114e-5,100,3,"d=100, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,10,Oracle-GP,coverage,0.9505245,0.9482702769651179,0.9527787230348821,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043897166666666786,1.3666666667177198e-5,0.04946666666666412,3.333333334012423e-5,200,3,"d=200, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,14,Oracle-GP,coverage,0.9502966666666667,0.94878768324479,0.9518056500885433,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05564666666666623,1.3666666666419285e-5,0.061383333333333213,1.6666666670062114e-5,300,3,"d=300, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,18,Oracle-GP,coverage,0.9503195,0.9485164737431274,0.9521225262568725,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08288133333333318,1.5500000000050325e-5,0.09681666666666994,3.3333333332545106e-5,400,3,"d=400, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,22,Oracle-GP,coverage,0.9501468,0.9489302986257989,0.951363301374201,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07646233333333248,1.3833333332968323e-5,0.08736666666666983,3.333333334012423e-5,500,3,"d=500, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,3,Oracle-GP,coverage,0.947472,0.9432546859654496,0.9516893140345504,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022583000000000027,1.2999999999995756e-5,0.024650000000000696,1.6666666668167332e-5,50,5,"d=50, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,7,Oracle-GP,coverage,0.947601,0.9444190544058009,0.9507829455941992,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024650499999999544,1.4499999999346111e-5,0.0406,2.500000000000095e-4,100,5,"d=100, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,11,Oracle-GP,coverage,0.951581,0.9496965173169869,0.9534654826830131,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04373316666666657,1.3499999999263916e-5,0.05171666666666776,1.6666666670062114e-5,200,5,"d=200, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,15,Oracle-GP,coverage,0.951305,0.949577157210616,0.9530328427893839,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05551049999999941,1.350000000002183e-5,0.0651833333333343,1.6666666670062114e-5,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,19,Oracle-GP,coverage,0.9502925,0.9485530072865856,0.9520319927134143,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079588666666667,1.5999999999924817e-5,0.09463333333333139,3.3333333332545106e-5,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,23,Oracle-GP,coverage,0.950665,0.9493240270082405,0.9520059729917595,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09009950000000007,1.483333333351311e-5,0.1099333333333334,3.3333333332545106e-5,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,4,Oracle-GP,coverage,0.948858,0.944251987182544,0.953464012817456,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021462000000000037,1.3333333333306996e-5,0.025166666666666514,1.6666666667219943e-5,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,8,Oracle-GP,coverage,0.946882,0.9440290647860233,0.9497349352139767,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027370333333332837,1.350000000002183e-5,0.03391666666666424,1.6666666670062114e-5,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,12,Oracle-GP,coverage,0.9511435,0.9491953837478797,0.9530916162521204,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045316833333333,1.283333333352251e-5,0.0558333333333394,1.6666666670062114e-5,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,16,Oracle-GP,coverage,0.9506186666666666,0.948756455032033,0.9524808783013002,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05645300000000058,1.399999999936578e-5,0.06260000000000522,3.333333334012423e-5,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,20,Oracle-GP,coverage,0.95165,0.95022116872539,0.95307883127461,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798415,1.5166666666724875e-5,0.09528333333332739,3.3333333332545106e-5,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,24,Oracle-GP,coverage,0.9505114,0.9492580792946546,0.9517647207053455,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10242666666666667,2.049999999995696e-5,0.17203333333333334,4.3333333333333e-4,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,1,Population-oracle,rmw2,0.5580226922415894,0.4987206452415744,0.6116014781889682,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"d=50, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,5,Population-oracle,rmw2,0.417936436203836,0.3679367131217899,0.4625627574185582,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2,"d=100, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,9,Population-oracle,rmw2,0.25131385384183885,0.22192049450960916,0.27761232029988303,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,2,"d=200, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,13,Population-oracle,rmw2,0.22301223632021275,0.2006819683601619,0.24330158789489192,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,2,"d=300, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,17,Population-oracle,rmw2,0.18359602840981115,0.16437751837964007,0.20098516051456,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,2,"d=400, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
