case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label
2re,13,HGAM-GS,RMISE,5.008772953903871,4.910358029975811,5.105291081316509,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510329,4.0701995,14.74815,13.961666666666668,300,2,"d=300, n_i=2",0,TRUE,HGAM-GS
2re,13,HGAM-GS,ci_width,2.7102391609640004,2.583735280007799,2.8367430419202018,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510329,4.0701995,14.74815,13.961666666666668,300,2,"d=300, n_i=2",0,TRUE,HGAM-GS
2re,13,HGAM-GS,coverage,0.736301,0.7185915369476354,0.7540104630523645,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510329,4.0701995,14.74815,13.961666666666668,300,2,"d=300, n_i=2",0,TRUE,HGAM-GS
2re,13,HGAM-GS,rmw2,1.0218371727638316,0.99966969025051855,1.0435338641742267,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510329,4.0701995,14.74815,13.961666666666668,300,2,"d=300, n_i=2",0,TRUE,HGAM-GS
2re,13,HGAM-GS,time,4.0701995,3.621406337050446,4.518992662949555,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510329,4.0701995,14.74815,13.961666666666668,300,2,"d=300, n_i=2",0,TRUE,HGAM-GS
2re,13,PACE,RMISE,3.725961267314445,3.640217934236677,3.8097753375122516,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9682993333333332,0.07669016666666642,1.9494500000000017,0.17004999999999956,300,2,"d=300, n_i=2",0,TRUE,PACE
2re,13,PACE,ci_width,4.668761808888799,4.4035297602538686,4.93399385752373,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9682993333333332,0.07669016666666642,1.9494500000000017,0.17004999999999956,300,2,"d=300, n_i=2",0,TRUE,PACE
2re,13,PACE,coverage,0.906431,0.8926516514271801,0.9202103485728199,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9682993333333332,0.07669016666666642,1.9494500000000017,0.17004999999999956,300,2,"d=300, n_i=2",0,TRUE,PACE
2re,13,PACE,rmw2,0.9325989664374085,0.8878632403786184,0.9752848459730238,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9682993333333332,0.07669016666666642,1.9494500000000017,0.17004999999999956,300,2,"d=300, n_i=2",0,TRUE,PACE
2re,13,PACE,time,0.07669016666666642,0.06942653484874224,0.0839537984845906,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9682993333333332,0.07669016666666642,1.9494500000000017,0.17004999999999956,300,2,"d=300, n_i=2",0,TRUE,PACE
2re,13,bayesFPCA,RMISE,2.3050873735011566,2.142452341488204,2.456980578555849,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2266171666666668,3.1455474999999997,13.05348333333333,12.981583333333333,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,13,bayesFPCA,ci_width,2.165685967342913,1.9727317681082812,2.358640166577545,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2266171666666668,3.1455474999999997,13.05348333333333,12.981583333333333,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,13,bayesFPCA,coverage,0.9101383333333334,0.8997714262351978,0.920505240431469,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2266171666666668,3.1455474999999997,13.05348333333333,12.981583333333333,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,13,bayesFPCA,rmw2,0.5178560185009143,0.45433846710077774,0.5743920865643556,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2266171666666668,3.1455474999999997,13.05348333333333,12.981583333333333,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,13,bayesFPCA,time,3.1455474999999997,2.4346626909890343,3.856432309010965,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2266171666666668,3.1455474999999997,13.05348333333333,12.981583333333333,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,17,AdaStruMM,RMISE,1.6337773331974643,1.5612379760209298,1.7032300875600184,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2952051666666677,0.05978633333333265,4.1201999999999925,0.11313333333331078,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
2re,17,AdaStruMM,ci_width,1.5513989082577977,1.5191384639562855,1.58365935255931,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2952051666666677,0.05978633333333265,4.1201999999999925,0.11313333333331078,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
2re,17,AdaStruMM,coverage,0.964947,0.956932407634761,0.972961592365239,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2952051666666677,0.05978633333333265,4.1201999999999925,0.11313333333331078,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
2re,17,AdaStruMM,rmw2,0.2621179613368413,0.22879427550135029,0.29165875746936837,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2952051666666677,0.05978633333333265,4.1201999999999925,0.11313333333331078,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
2re,17,AdaStruMM,time,0.05978633333333265,0.05719026413280934,0.06238240253385596,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2952051666666677,0.05978633333333265,4.1201999999999925,0.11313333333331078,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
2re,17,FACE,RMISE,4.884759245719108,3.9904832298876176,5.638952861060492,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38984633333333313,0.15909200000000026,0.6607499999999997,0.32951666666667734,400,2,"d=400, n_i=2",0,TRUE,FACE
2re,17,FACE,ci_width,4.2812588261217925,4.089540226166925,4.47297742607666,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38984633333333313,0.15909200000000026,0.6607499999999997,0.32951666666667734,400,2,"d=400, n_i=2",0,TRUE,FACE
2re,17,FACE,coverage,0.9105015,0.8869805558808815,0.9340224441191184,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38984633333333313,0.15909200000000026,0.6607499999999997,0.32951666666667734,400,2,"d=400, n_i=2",0,TRUE,FACE
2re,17,FACE,rmw2,0.9458730608027666,0.87639506174343,1.0105856668568567,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38984633333333313,0.15909200000000026,0.6607499999999997,0.32951666666667734,400,2,"d=400, n_i=2",0,TRUE,FACE
2re,17,FACE,time,0.15909200000000026,0.14342197729704192,0.1747620227029586,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38984633333333313,0.15909200000000026,0.6607499999999997,0.32951666666667734,400,2,"d=400, n_i=2",0,TRUE,FACE
2re,17,HGAM-GS,RMISE,5.000983773798431,4.929286655613345,5.071667425845527,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1807065,7.426482166666666,20.273433333333333,19.00953333333333,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
2re,17,HGAM-GS,ci_width,2.672172624093286,2.567402252259156,2.776942995927416,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1807065,7.426482166666666,20.273433333333333,19.00953333333333,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
2re,17,HGAM-GS,coverage,0.7325455,0.71777827484612,0.7473127251538799,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1807065,7.426482166666666,20.273433333333333,19.00953333333333,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
2re,17,HGAM-GS,rmw2,1.0106190497989083,0.9924064963226322,1.028509150999413,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1807065,7.426482166666666,20.273433333333333,19.00953333333333,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
2re,17,HGAM-GS,time,7.426482166666666,6.7507569505224785,8.102207382810853,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1807065,7.426482166666666,20.273433333333333,19.00953333333333,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
2re,17,PACE,RMISE,3.549048122043944,3.457141293578411,3.6386342522163835,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139753000000001,0.08248949999999941,1.4567999999999983,0.1513166666666668,400,2,"d=400, n_i=2",0,TRUE,PACE
2re,17,PACE,ci_width,4.934542865749787,4.672377302872563,5.196708428627011,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139753000000001,0.08248949999999941,1.4567999999999983,0.1513166666666668,400,2,"d=400, n_i=2",0,TRUE,PACE
2re,17,PACE,coverage,0.92648,0.9149142025157947,0.9380457974842052,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139753000000001,0.08248949999999941,1.4567999999999983,0.1513166666666668,400,2,"d=400, n_i=2",0,TRUE,PACE
2re,17,PACE,rmw2,0.8929030044013341,0.8582843167558593,0.926228687824333,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139753000000001,0.08248949999999941,1.4567999999999983,0.1513166666666668,400,2,"d=400, n_i=2",0,TRUE,PACE
2re,17,PACE,time,0.08248949999999941,0.07701842863921662,0.0879605713607822,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139753000000001,0.08248949999999941,1.4567999999999983,0.1513166666666668,400,2,"d=400, n_i=2",0,TRUE,PACE
2re,17,bayesFPCA,RMISE,2.3357864053684603,1.9126983565289999,2.69321021458398,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634696666666667,4.548294000000001,49.473633333333325,49.23576666666667,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,17,bayesFPCA,ci_width,2.0286305630972863,1.858704677809973,2.1985564483845996,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634696666666667,4.548294000000001,49.473633333333325,49.23576666666667,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,17,bayesFPCA,coverage,0.90728,0.8885916476638102,0.9259683523361898,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634696666666667,4.548294000000001,49.473633333333325,49.23576666666667,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,17,bayesFPCA,rmw2,0.5386237517802664,0.3435150235814781,0.6798739004679594,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634696666666667,4.548294000000001,49.473633333333325,49.23576666666667,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,17,bayesFPCA,time,4.548294000000001,3.2597686610070906,5.836819338992912,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634696666666667,4.548294000000001,49.473633333333325,49.23576666666667,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,21,AdaStruMM,RMISE,1.647562177203489,1.5729148327480231,1.7189709667194093,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373493833333334,0.08207783333333417,6.408683333333344,0.15905,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
2re,21,AdaStruMM,ci_width,1.5059074340368137,1.4816259243124257,1.5301889437612017,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373493833333334,0.08207783333333417,6.408683333333344,0.15905,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
2re,21,AdaStruMM,coverage,0.9640494,0.9555114141115632,0.9725873858884367,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373493833333334,0.08207783333333417,6.408683333333344,0.15905,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
2re,21,AdaStruMM,rmw2,0.2619257723025037,0.22894783531312313,0.29119256360347023,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373493833333334,0.08207783333333417,6.408683333333344,0.15905,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
2re,21,AdaStruMM,time,0.08207783333333417,0.07760044385570616,0.08655522281096217,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373493833333334,0.08207783333333417,6.408683333333344,0.15905,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
2re,21,FACE,RMISE,5.013848664209718,3.967788373405868,5.876564666457807,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462675,0.13532916666666672,0.3628666666666666,0.14174999999999993,500,2,"d=500, n_i=2",0,TRUE,FACE
2re,21,FACE,ci_width,4.220861609068167,4.0088272442717106,4.432895973864623,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462675,0.13532916666666672,0.3628666666666666,0.14174999999999993,500,2,"d=500, n_i=2",0,TRUE,FACE
2re,21,FACE,coverage,0.9165672,0.8957994060932271,0.937334993906773,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462675,0.13532916666666672,0.3628666666666666,0.14174999999999993,500,2,"d=500, n_i=2",0,TRUE,FACE
2re,21,FACE,rmw2,0.9230998626086353,0.8521596919521713,0.9889643937514347,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462675,0.13532916666666672,0.3628666666666666,0.14174999999999993,500,2,"d=500, n_i=2",0,TRUE,FACE
2re,21,FACE,time,0.13532916666666672,0.13495655696377984,0.1357017763695536,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462675,0.13532916666666672,0.3628666666666666,0.14174999999999993,500,2,"d=500, n_i=2",0,TRUE,FACE
2re,21,HGAM-GS,RMISE,4.928253188149134,4.837655987491591,5.017214717319856,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.895495333333333,14.458568666666668,44.96820000000001,42.751016666666665,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
2re,21,HGAM-GS,ci_width,2.7408510690549535,2.634191879047172,2.847510259062735,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.895495333333333,14.458568666666668,44.96820000000001,42.751016666666665,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
2re,21,HGAM-GS,coverage,0.7481302,0.7321643996334133,0.7640960003665866,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.895495333333333,14.458568666666668,44.96820000000001,42.751016666666665,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
2re,21,HGAM-GS,rmw2,0.9942129427636789,0.9730631061878566,1.0149221361728535,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.895495333333333,14.458568666666668,44.96820000000001,42.751016666666665,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
2re,21,HGAM-GS,time,14.458568666666668,13.015562460373376,15.90157487295996,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.895495333333333,14.458568666666668,44.96820000000001,42.751016666666665,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
2re,21,PACE,RMISE,4.0632046132585264,3.0076467608920323,4.896256163652634,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3360483333333333,0.13422033333333352,3.684916666666667,0.4660666666666657,500,2,"d=500, n_i=2",0,TRUE,PACE
2re,21,PACE,ci_width,4.621033193730394,4.398180121657146,4.843886265803643,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3360483333333333,0.13422033333333352,3.684916666666667,0.4660666666666657,500,2,"d=500, n_i=2",0,TRUE,PACE
2re,21,PACE,coverage,0.9159024,0.9023690610415169,0.9294357389584831,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3360483333333333,0.13422033333333352,3.684916666666667,0.4660666666666657,500,2,"d=500, n_i=2",0,TRUE,PACE
2re,21,PACE,rmw2,0.8463191191860563,0.8059972173404842,0.8848053959143336,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3360483333333333,0.13422033333333352,3.684916666666667,0.4660666666666657,500,2,"d=500, n_i=2",0,TRUE,PACE
2re,21,PACE,time,0.13422033333333352,0.12377355405849041,0.14466711260817663,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3360483333333333,0.13422033333333352,3.684916666666667,0.4660666666666657,500,2,"d=500, n_i=2",0,TRUE,PACE
2re,21,bayesFPCA,RMISE,2.299312673227648,2.1456526741436193,2.4433280869483904,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643942833333334,4.5380955,23.854699999999994,23.750466666666664,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,21,bayesFPCA,ci_width,2.2383960787431803,2.0380280394952837,2.438764117991077,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643942833333334,4.5380955,23.854699999999994,23.750466666666664,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,21,bayesFPCA,coverage,0.9081606,0.8964526663818493,0.9198685336181507,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643942833333334,4.5380955,23.854699999999994,23.750466666666664,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,21,bayesFPCA,rmw2,0.5041541418320533,0.442174452194366,0.5593072065327253,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643942833333334,4.5380955,23.854699999999994,23.750466666666664,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,21,bayesFPCA,time,4.5380955,3.4115074706573036,5.664683529342696,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643942833333334,4.5380955,23.854699999999994,23.750466666666664,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
2re,2,AdaStruMM,RMISE,1.3742653979401493,1.2039436503206844,1.5256901568810424,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357641666666659,0.008324166666666088,0.4515999999999925,0.018049999999993814,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
2re,2,AdaStruMM,ci_width,0.9658245381190095,0.9267752663175745,1.0048738099204446,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357641666666659,0.008324166666666088,0.4515999999999925,0.018049999999993814,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
2re,2,AdaStruMM,coverage,0.9411,0.9322457409102801,0.94995425908972,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357641666666659,0.008324166666666088,0.4515999999999925,0.018049999999993814,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
2re,2,AdaStruMM,rmw2,0.5886850805432452,0.5294063024467534,0.6425178713764084,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357641666666659,0.008324166666666088,0.4515999999999925,0.018049999999993814,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
2re,2,AdaStruMM,time,0.008324166666666088,0.007825048543441926,0.00882328478989025,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357641666666659,0.008324166666666088,0.4515999999999925,0.018049999999993814,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
2re,2,FACE,RMISE,7.108643589064991,5.4467640149114755,8.44975674907716,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918344999999987,0.022657499999999706,0.21171666666667383,0.06118333333333794,50,3,"d=50, n_i=3",0,TRUE,FACE
2re,2,FACE,ci_width,3.2760264243516812,2.99745383463968,3.5545990140636823,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918344999999987,0.022657499999999706,0.21171666666667383,0.06118333333333794,50,3,"d=50, n_i=3",0,TRUE,FACE
2re,2,FACE,coverage,0.757384,0.7142003536503067,0.8005676463496932,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918344999999987,0.022657499999999706,0.21171666666667383,0.06118333333333794,50,3,"d=50, n_i=3",0,TRUE,FACE
2re,2,FACE,rmw2,1.384667983561743,1.2916686331266252,1.4718026333712964,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918344999999987,0.022657499999999706,0.21171666666667383,0.06118333333333794,50,3,"d=50, n_i=3",0,TRUE,FACE
2re,2,FACE,time,0.022657499999999706,0.021059716592908357,0.024255283407091054,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918344999999987,0.022657499999999706,0.21171666666667383,0.06118333333333794,50,3,"d=50, n_i=3",0,TRUE,FACE
2re,2,HGAM-GS,RMISE,4.089420717808404,3.961870637210392,4.21311104393076,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09490833333333323,0.022818333333333857,0.16363333333332927,0.05885000000000673,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
2re,2,HGAM-GS,ci_width,3.040020643722399,2.9522311977264004,3.127810089718398,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09490833333333323,0.022818333333333857,0.16363333333332927,0.05885000000000673,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
2re,2,HGAM-GS,coverage,0.86714,0.8588635061497023,0.8754164938502977,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09490833333333323,0.022818333333333857,0.16363333333332927,0.05885000000000673,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
2re,2,HGAM-GS,rmw2,1.0006153309571943,0.9584904130970845,1.0410370834384965,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09490833333333323,0.022818333333333857,0.16363333333332927,0.05885000000000673,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
2re,2,HGAM-GS,time,0.022818333333333857,0.020875493061076878,0.024761173605590835,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09490833333333323,0.022818333333333857,0.16363333333332927,0.05885000000000673,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
2re,2,Local-GAM,RMISE,17.333051152568007,5.786665023266941,23.819820159345813,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08612950000000032,0.05073099999999969,0.11813333333333655,0.07484999999999976,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
2re,2,Local-GAM,ci_width,4621086.302627993,3498802.5643014573,5743370.040954528,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08612950000000032,0.05073099999999969,0.11813333333333655,0.07484999999999976,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
2re,2,Local-GAM,coverage,0.862878,0.8553917991980801,0.87036420080192,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08612950000000032,0.05073099999999969,0.11813333333333655,0.07484999999999976,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
2re,2,Local-GAM,rmw2,5.07708251638656,0,7.214964137221276,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08612950000000032,0.05073099999999969,0.11813333333333655,0.07484999999999976,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
2re,2,Local-GAM,time,0.05073099999999969,0.04916501071879486,0.05229698928120453,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08612950000000032,0.05073099999999969,0.11813333333333655,0.07484999999999976,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
2re,2,PACE,RMISE,4.4570230855232,3.7401221633636355,5.073617621864068,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05821049999999991,0.007322500000000142,0.08273333333333237,0.008883333333331696,50,3,"d=50, n_i=3",0,TRUE,PACE
2re,2,PACE,ci_width,3.6581646191698964,3.3642263408569626,3.9521028974828303,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05821049999999991,0.007322500000000142,0.08273333333333237,0.008883333333331696,50,3,"d=50, n_i=3",0,TRUE,PACE
2re,2,PACE,coverage,0.816662,0.7833712161669046,0.8499527838330954,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05821049999999991,0.007322500000000142,0.08273333333333237,0.008883333333331696,50,3,"d=50, n_i=3",0,TRUE,PACE
2re,2,PACE,rmw2,1.2595254785979348,1.168567730988782,1.344343081421719,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05821049999999991,0.007322500000000142,0.08273333333333237,0.008883333333331696,50,3,"d=50, n_i=3",0,TRUE,PACE
2re,2,PACE,time,0.007322500000000142,0.007241732141161824,0.00740326785883846,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05821049999999991,0.007322500000000142,0.08273333333333237,0.008883333333331696,50,3,"d=50, n_i=3",0,TRUE,PACE
2re,2,bayesFPCA,RMISE,2.7858805070128394,2.0827530777051377,3.344308600595646,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050961666666667,1.0251244999999995,4.859783333333326,4.83731666666666,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,2,bayesFPCA,ci_width,2.136139873928319,1.755845639129489,2.516434108727149,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050961666666667,1.0251244999999995,4.859783333333326,4.83731666666666,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
