case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label,reference_type,reference_label
sitar,15,Oracle-SITAR,RMISE,0.980172379211093,0.9755456522432487,0.9847773689143978,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.830209666666665,12.439127833333334,48.491933333333336,33.608200000000004,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,19,Oracle-SITAR,RMISE,0.9800398044770158,0.9759553511791282,0.9841073057464409,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,27.332534000000003,16.201800833333333,34.7047,21.37503333333333,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,23,Oracle-SITAR,RMISE,0.9796897270597733,0.9757596873927564,0.9836040641803471,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,36.94676333333334,22.499755833333335,119.21768333333333,82.50191666666667,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,4,Oracle-SITAR,RMISE,0.7080545564056567,0.6992909021618531,0.7167110602239122,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.5918069999999993,2.0343463333333336,3.930499999999999,2.258583333333324,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,8,Oracle-SITAR,RMISE,0.7009173853646121,0.6948231707001556,0.7069590678893021,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,7.127670166666666,4.147766833333333,7.4761,4.299016666666671,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,12,Oracle-SITAR,RMISE,0.6998123931873617,0.6956753715494838,0.7039251016526776,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,14.066798833333333,8.368631666666666,16.9132,10.161183333333334,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,16,Oracle-SITAR,RMISE,0.69934290451642,0.6960971457517912,0.7025736686434633,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,21.057115833333334,12.6830325,30.3068,20.355616666666666,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,20,Oracle-SITAR,RMISE,0.7009748118034501,0.6976604563931769,0.7042735698228556,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,28.291682666666667,16.943771666666667,30.65745,19.290433333333336,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,24,Oracle-SITAR,RMISE,0.6997233898448547,0.6970930018795363,0.7023439266645123,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,35.64804,21.553238,45.73448333333334,28.496550000000003,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,1,Oracle-SITAR,ci_width,2.9809873996029363,2.9513544583155724,3.0106203408903003,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.6850193333333325,2.043738166666668,4.1517833333333325,2.3745499999999993,50,2,"d=50, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,5,Oracle-SITAR,ci_width,2.995389014838759,2.9750667238864277,3.0157113057910903,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,6.908833333333335,3.9560445000000013,7.582716666666666,4.348516666666668,100,2,"d=100, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,9,Oracle-SITAR,ci_width,2.9849599357760717,2.9706787394500527,2.9992411321020906,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,13.389765166666667,7.812804333333333,16.2443,10.254566666666667,200,2,"d=200, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,13,Oracle-SITAR,ci_width,2.992919487689954,2.9783578889232123,3.0074810864566954,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.381702833333335,11.973663666666665,23.632783333333336,14.594366666666668,300,2,"d=300, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,17,Oracle-SITAR,ci_width,2.9976662472912494,2.987733133098356,3.007599361484143,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,26.9219555,15.747548833333333,28.97563333333331,17.078150000000004,400,2,"d=400, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,21,Oracle-SITAR,ci_width,2.990491433038949,2.981330376323314,2.999652489754584,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,36.58623133333334,22.0501435,65.38945,47.799166666666665,500,2,"d=500, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,2,Oracle-SITAR,ci_width,1.707103583804564,1.699592099944537,1.714615067664591,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.5812524999999993,1.9651741666666664,3.8540999999999865,2.146483333333314,50,3,"d=50, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,6,Oracle-SITAR,ci_width,1.7024642949921243,1.6965717457613787,1.7083568442228698,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,6.896993500000001,3.926989500000001,7.225883333333334,4.105216666666668,100,3,"d=100, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,10,Oracle-SITAR,ci_width,1.7071421724004665,1.7035096990963086,1.7107746457046245,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,13.337584,7.7240294999999985,14.366466666666671,8.385233333333334,200,3,"d=200, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,14,Oracle-SITAR,ci_width,1.7039763956308231,1.7005022894627781,1.7074505017988681,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.621254666666665,12.154234666666667,53.396449999999994,38.2461,300,3,"d=300, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,18,Oracle-SITAR,ci_width,1.7031308135711158,1.7004384849173277,1.705823142224904,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,28.635180000000002,16.993280833333333,82.68625,58.04465,400,3,"d=400, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,22,Oracle-SITAR,ci_width,1.704553448170945,1.7020709019557478,1.7070359943861422,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,38.534512,23.373851333333334,114.33711666666666,76.1773,500,3,"d=500, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,3,Oracle-SITAR,ci_width,1.1952762604858607,1.1946629919872191,1.1958895289845022,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.715306833333333,2.0797773333333334,4.170749999999998,2.367750000000001,50,5,"d=50, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,7,Oracle-SITAR,ci_width,1.1951509539914935,1.1946860582674073,1.1956158497155798,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,7.121728333333333,4.077214833333334,7.337283333333334,4.195599999999998,100,5,"d=100, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,11,Oracle-SITAR,ci_width,1.1951333359924947,1.194823327425025,1.1954433445599644,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,14.124889833333334,8.342670666666667,26.348883333333333,19.0938,200,5,"d=200, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,15,Oracle-SITAR,ci_width,1.195040958240669,1.1947962533596113,1.1952856631217266,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.830209666666665,12.439127833333334,48.491933333333336,33.608200000000004,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,19,Oracle-SITAR,ci_width,1.1950617954734284,1.1948508791195187,1.195272711827338,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,27.332534000000003,16.201800833333333,34.7047,21.37503333333333,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
