case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label
sitar,1,PACE,ci_width,12.49509041047339,11.344089904567834,13.646090916378945,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22546849999999966,0.0026571666666660955,0.24026666666666946,0.002816666666664484,50,2,"d=50, n_i=2",0,TRUE,PACE
sitar,1,PACE,coverage,0.79591,0.7408510376475117,0.8509689623524883,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22546849999999966,0.0026571666666660955,0.24026666666666946,0.002816666666664484,50,2,"d=50, n_i=2",0,TRUE,PACE
sitar,1,PACE,rmw2,3.1360826814105796,3.044519900645566,3.2250469366909766,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22546849999999966,0.0026571666666660955,0.24026666666666946,0.002816666666664484,50,2,"d=50, n_i=2",0,TRUE,PACE
sitar,1,PACE,time,0.0026571666666660955,0.0026451016439067196,0.0026692316894254713,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22546849999999966,0.0026571666666660955,0.24026666666666946,0.002816666666664484,50,2,"d=50, n_i=2",0,TRUE,PACE
sitar,1,SITAR,RMISE,4038.0439605646984,0,6866.980708503224,27,100,100,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0.73,0,0,0,0.27,0.3027878333333337,0.09112266666666657,0.6234,0.4121999999999995,50,2,"d=50, n_i=2",0.73,TRUE,SITAR
sitar,1,SITAR,ci_width,NA,NA,NA,0,100,100,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0.73,0,0,0,0.27,0.3027878333333337,0.09112266666666657,0.6234,0.4121999999999995,50,2,"d=50, n_i=2",1,FALSE,SITAR
sitar,1,SITAR,coverage,NA,NA,NA,0,100,100,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0.73,0,0,0,0.27,0.3027878333333337,0.09112266666666657,0.6234,0.4121999999999995,50,2,"d=50, n_i=2",1,FALSE,SITAR
sitar,1,SITAR,rmw2,1270.605997698341,0,2160.785237312944,27,100,100,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0.73,0,0,0,0.27,0.3027878333333337,0.09112266666666657,0.6234,0.4121999999999995,50,2,"d=50, n_i=2",0.73,TRUE,SITAR
sitar,1,SITAR,time,0.09112266666666657,0.07807106060165062,0.10417427273168253,100,100,100,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0.73,0,0,0,0.27,0.3027878333333337,0.09112266666666657,0.6234,0.4121999999999995,50,2,"d=50, n_i=2",0,TRUE,SITAR
sitar,5,AdaStruMM,RMISE,6.954453690686395,6.753239989757263,7.1500071267479575,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0595850000000004,0.032379833333334315,1.4264166666666673,0.05621666666667503,100,2,"d=100, n_i=2",0,TRUE,AdaStruMM
sitar,5,AdaStruMM,ci_width,9.05771635926911,8.56952949611269,9.54590322242553,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0595850000000004,0.032379833333334315,1.4264166666666673,0.05621666666667503,100,2,"d=100, n_i=2",0,TRUE,AdaStruMM
sitar,5,AdaStruMM,coverage,0.955957,0.9511707541068455,0.9607432458931544,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0595850000000004,0.032379833333334315,1.4264166666666673,0.05621666666667503,100,2,"d=100, n_i=2",0,TRUE,AdaStruMM
sitar,5,AdaStruMM,rmw2,1.8532163509656647,1.781193788458737,1.9225426848132656,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0595850000000004,0.032379833333334315,1.4264166666666673,0.05621666666667503,100,2,"d=100, n_i=2",0,TRUE,AdaStruMM
sitar,5,AdaStruMM,time,0.032379833333334315,0.030867914802446796,0.03389175186422184,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0595850000000004,0.032379833333334315,1.4264166666666673,0.05621666666667503,100,2,"d=100, n_i=2",0,TRUE,AdaStruMM
sitar,5,FACE,RMISE,10.052905959109205,9.444200109917807,10.626801999153614,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37532433333333337,0.03915066666666692,0.41266666666666274,0.04820000000000088,100,2,"d=100, n_i=2",0,TRUE,FACE
sitar,5,FACE,ci_width,11.290847927544325,10.751002231306911,11.83069362378174,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37532433333333337,0.03915066666666692,0.41266666666666274,0.04820000000000088,100,2,"d=100, n_i=2",0,TRUE,FACE
