case,subcase_id,n_clusters,n_obs_per_cluster,method,method_label,metric,n_expected,n_available,prop_metric_missing,show_metric,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_ci_fail
sitar,2,50,3,HGAM-GS,HGAM-GS,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,HGAM-GS,HGAM-GS,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,HGAM-GS,HGAM-GS,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,Local-GAM,Local-GAM,RMISE,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,2,50,3,Local-GAM,Local-GAM,ci_width,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,2,50,3,Local-GAM,Local-GAM,coverage,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,2,50,3,Local-GAM,Local-GAM,rmw2,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,2,50,3,Local-GAM,Local-GAM,time,100,100,0,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,2,50,3,Oracle-SITAR,Individual oracle bound,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,Oracle-SITAR,Individual oracle bound,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,Oracle-SITAR,Individual oracle bound,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,Oracle-SITAR,Individual oracle bound,rmw2,100,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,Oracle-SITAR,Individual oracle bound,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,PACE,PACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,PACE,PACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,PACE,PACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,PACE,PACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,PACE,PACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,2,50,3,SITAR,SITAR,RMISE,100,35,0.65,TRUE,0,0,0,0,65,0,0,35,0,0,0,0,0.65,0,0,0.35
sitar,2,50,3,SITAR,SITAR,ci_width,100,0,1,FALSE,0,0,0,0,65,0,0,35,0,0,0,0,0.65,0,0,0.35
sitar,2,50,3,SITAR,SITAR,coverage,100,0,1,FALSE,0,0,0,0,65,0,0,35,0,0,0,0,0.65,0,0,0.35
sitar,2,50,3,SITAR,SITAR,rmw2,100,34,0.6599999999999999,TRUE,0,0,0,0,65,0,0,35,0,0,0,0,0.65,0,0,0.35
sitar,2,50,3,SITAR,SITAR,time,100,100,0,TRUE,0,0,0,0,65,0,0,35,0,0,0,0,0.65,0,0,0.35
sitar,6,100,3,AdaStruMM,AdaStruMM,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,AdaStruMM,AdaStruMM,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,AdaStruMM,AdaStruMM,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,AdaStruMM,AdaStruMM,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,AdaStruMM,AdaStruMM,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,FACE,FACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,FACE,FACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,FACE,FACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,FACE,FACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,FACE,FACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,HGAM-GS,HGAM-GS,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,HGAM-GS,HGAM-GS,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,HGAM-GS,HGAM-GS,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,HGAM-GS,HGAM-GS,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,HGAM-GS,HGAM-GS,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,Local-GAM,Local-GAM,RMISE,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,6,100,3,Local-GAM,Local-GAM,ci_width,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,6,100,3,Local-GAM,Local-GAM,coverage,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,6,100,3,Local-GAM,Local-GAM,rmw2,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,6,100,3,Local-GAM,Local-GAM,time,100,100,0,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,6,100,3,Oracle-SITAR,Individual oracle bound,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,Oracle-SITAR,Individual oracle bound,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,Oracle-SITAR,Individual oracle bound,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,Oracle-SITAR,Individual oracle bound,rmw2,100,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,Oracle-SITAR,Individual oracle bound,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,PACE,PACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,PACE,PACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,PACE,PACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,PACE,PACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,PACE,PACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,6,100,3,SITAR,SITAR,RMISE,100,43,0.5700000000000001,TRUE,0,0,0,0,57,0,0,43,0,0,0,0,0.57,0,0,0.43
sitar,6,100,3,SITAR,SITAR,ci_width,100,0,1,FALSE,0,0,0,0,57,0,0,43,0,0,0,0,0.57,0,0,0.43
sitar,6,100,3,SITAR,SITAR,coverage,100,0,1,FALSE,0,0,0,0,57,0,0,43,0,0,0,0,0.57,0,0,0.43
sitar,6,100,3,SITAR,SITAR,rmw2,100,43,0.5700000000000001,TRUE,0,0,0,0,57,0,0,43,0,0,0,0,0.57,0,0,0.43
sitar,6,100,3,SITAR,SITAR,time,100,100,0,TRUE,0,0,0,0,57,0,0,43,0,0,0,0,0.57,0,0,0.43
sitar,10,200,3,AdaStruMM,AdaStruMM,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,AdaStruMM,AdaStruMM,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,AdaStruMM,AdaStruMM,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,AdaStruMM,AdaStruMM,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,AdaStruMM,AdaStruMM,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,FACE,FACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,FACE,FACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,FACE,FACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,FACE,FACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,FACE,FACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,HGAM-GS,HGAM-GS,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,HGAM-GS,HGAM-GS,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,HGAM-GS,HGAM-GS,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,HGAM-GS,HGAM-GS,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,HGAM-GS,HGAM-GS,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,Local-GAM,Local-GAM,RMISE,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,10,200,3,Local-GAM,Local-GAM,ci_width,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,10,200,3,Local-GAM,Local-GAM,coverage,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,10,200,3,Local-GAM,Local-GAM,rmw2,100,99,0.010000000000000009,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,10,200,3,Local-GAM,Local-GAM,time,100,100,0,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0
sitar,10,200,3,Oracle-SITAR,Individual oracle bound,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,Oracle-SITAR,Individual oracle bound,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,Oracle-SITAR,Individual oracle bound,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,Oracle-SITAR,Individual oracle bound,rmw2,100,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,Oracle-SITAR,Individual oracle bound,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,PACE,PACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,PACE,PACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,PACE,PACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,PACE,PACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,PACE,PACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,10,200,3,SITAR,SITAR,RMISE,100,56,0.43999999999999995,TRUE,0,0,0,0,44,0,0,56,0,0,0,0,0.44,0,0,0.56
sitar,10,200,3,SITAR,SITAR,ci_width,100,0,1,FALSE,0,0,0,0,44,0,0,56,0,0,0,0,0.44,0,0,0.56
sitar,10,200,3,SITAR,SITAR,coverage,100,0,1,FALSE,0,0,0,0,44,0,0,56,0,0,0,0,0.44,0,0,0.56
sitar,10,200,3,SITAR,SITAR,rmw2,100,55,0.44999999999999996,TRUE,0,0,0,0,44,0,0,56,0,0,0,0,0.44,0,0,0.56
sitar,10,200,3,SITAR,SITAR,time,100,100,0,TRUE,0,0,0,0,44,0,0,56,0,0,0,0,0.44,0,0,0.56
sitar,14,300,3,AdaStruMM,AdaStruMM,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,AdaStruMM,AdaStruMM,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,AdaStruMM,AdaStruMM,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,AdaStruMM,AdaStruMM,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,AdaStruMM,AdaStruMM,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,FACE,FACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,FACE,FACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,FACE,FACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,FACE,FACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,FACE,FACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,HGAM-GS,HGAM-GS,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,HGAM-GS,HGAM-GS,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,HGAM-GS,HGAM-GS,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,HGAM-GS,HGAM-GS,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,HGAM-GS,HGAM-GS,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,Local-GAM,Local-GAM,RMISE,100,96,0.040000000000000036,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0.04,0,0,0
sitar,14,300,3,Local-GAM,Local-GAM,ci_width,100,96,0.040000000000000036,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0.04,0,0,0
sitar,14,300,3,Local-GAM,Local-GAM,coverage,100,96,0.040000000000000036,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0.04,0,0,0
sitar,14,300,3,Local-GAM,Local-GAM,rmw2,100,96,0.040000000000000036,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0.04,0,0,0
sitar,14,300,3,Local-GAM,Local-GAM,time,100,100,0,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0.04,0,0,0
sitar,14,300,3,Oracle-SITAR,Individual oracle bound,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,Oracle-SITAR,Individual oracle bound,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,Oracle-SITAR,Individual oracle bound,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,Oracle-SITAR,Individual oracle bound,rmw2,100,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,Oracle-SITAR,Individual oracle bound,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,PACE,PACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,PACE,PACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,PACE,PACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,PACE,PACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,PACE,PACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,14,300,3,SITAR,SITAR,RMISE,100,50,0.5,TRUE,0,0,0,0,50,0,0,50,0,0,0,0,0.5,0,0,0.5
sitar,14,300,3,SITAR,SITAR,ci_width,100,0,1,FALSE,0,0,0,0,50,0,0,50,0,0,0,0,0.5,0,0,0.5
sitar,14,300,3,SITAR,SITAR,coverage,100,0,1,FALSE,0,0,0,0,50,0,0,50,0,0,0,0,0.5,0,0,0.5
sitar,14,300,3,SITAR,SITAR,rmw2,100,50,0.5,TRUE,0,0,0,0,50,0,0,50,0,0,0,0,0.5,0,0,0.5
sitar,14,300,3,SITAR,SITAR,time,100,100,0,TRUE,0,0,0,0,50,0,0,50,0,0,0,0,0.5,0,0,0.5
sitar,18,400,3,AdaStruMM,AdaStruMM,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,AdaStruMM,AdaStruMM,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,AdaStruMM,AdaStruMM,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,AdaStruMM,AdaStruMM,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,AdaStruMM,AdaStruMM,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,FACE,FACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,FACE,FACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,FACE,FACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,FACE,FACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,FACE,FACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,HGAM-GS,HGAM-GS,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,HGAM-GS,HGAM-GS,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,HGAM-GS,HGAM-GS,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,HGAM-GS,HGAM-GS,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,HGAM-GS,HGAM-GS,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,Local-GAM,Local-GAM,RMISE,100,97,0.030000000000000027,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0.03,0,0,0
sitar,18,400,3,Local-GAM,Local-GAM,ci_width,100,97,0.030000000000000027,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0.03,0,0,0
sitar,18,400,3,Local-GAM,Local-GAM,coverage,100,97,0.030000000000000027,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0.03,0,0,0
sitar,18,400,3,Local-GAM,Local-GAM,rmw2,100,97,0.030000000000000027,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0.03,0,0,0
sitar,18,400,3,Local-GAM,Local-GAM,time,100,100,0,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0.03,0,0,0
sitar,18,400,3,Oracle-SITAR,Individual oracle bound,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,Oracle-SITAR,Individual oracle bound,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,Oracle-SITAR,Individual oracle bound,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,Oracle-SITAR,Individual oracle bound,rmw2,100,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,Oracle-SITAR,Individual oracle bound,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,PACE,PACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,PACE,PACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,PACE,PACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,PACE,PACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,PACE,PACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,18,400,3,SITAR,SITAR,RMISE,100,58,0.42000000000000004,TRUE,0,0,0,0,42,0,0,58,0,0,0,0,0.42,0,0,0.58
sitar,18,400,3,SITAR,SITAR,ci_width,100,0,1,FALSE,0,0,0,0,42,0,0,58,0,0,0,0,0.42,0,0,0.58
sitar,18,400,3,SITAR,SITAR,coverage,100,0,1,FALSE,0,0,0,0,42,0,0,58,0,0,0,0,0.42,0,0,0.58
sitar,18,400,3,SITAR,SITAR,rmw2,100,58,0.42000000000000004,TRUE,0,0,0,0,42,0,0,58,0,0,0,0,0.42,0,0,0.58
sitar,18,400,3,SITAR,SITAR,time,100,100,0,TRUE,0,0,0,0,42,0,0,58,0,0,0,0,0.42,0,0,0.58
sitar,22,500,3,AdaStruMM,AdaStruMM,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,AdaStruMM,AdaStruMM,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,AdaStruMM,AdaStruMM,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,AdaStruMM,AdaStruMM,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,AdaStruMM,AdaStruMM,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,FACE,FACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,FACE,FACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,FACE,FACE,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,FACE,FACE,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,FACE,FACE,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,HGAM-GS,HGAM-GS,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,HGAM-GS,HGAM-GS,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,HGAM-GS,HGAM-GS,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,HGAM-GS,HGAM-GS,rmw2,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,HGAM-GS,HGAM-GS,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,Local-GAM,Local-GAM,RMISE,100,92,0.07999999999999996,TRUE,0,0,0,0,8,0,0,0,0,0,0,0,0.08,0,0,0
sitar,22,500,3,Local-GAM,Local-GAM,ci_width,100,92,0.07999999999999996,FALSE,0,0,0,0,8,0,0,0,0,0,0,0,0.08,0,0,0
sitar,22,500,3,Local-GAM,Local-GAM,coverage,100,92,0.07999999999999996,FALSE,0,0,0,0,8,0,0,0,0,0,0,0,0.08,0,0,0
sitar,22,500,3,Local-GAM,Local-GAM,rmw2,100,92,0.07999999999999996,TRUE,0,0,0,0,8,0,0,0,0,0,0,0,0.08,0,0,0
sitar,22,500,3,Local-GAM,Local-GAM,time,100,100,0,TRUE,0,0,0,0,8,0,0,0,0,0,0,0,0.08,0,0,0
sitar,22,500,3,Oracle-SITAR,Individual oracle bound,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,Oracle-SITAR,Individual oracle bound,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,Oracle-SITAR,Individual oracle bound,coverage,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,Oracle-SITAR,Individual oracle bound,rmw2,100,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,Oracle-SITAR,Individual oracle bound,time,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,PACE,PACE,RMISE,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitar,22,500,3,PACE,PACE,ci_width,100,100,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
